,y_pred_exp,y_test_exp
1133,503859.0,410000.0
1134,439744.0,390000.0
1135,203622.0,231900.0
1136,250212.0,274999.0
1137,976235.0,650000.0
1138,330168.0,275000.0
1139,295141.0,225000.0
1140,167323.0,124900.0
1141,502371.0,384990.0
1142,863294.0,879900.0
1143,913244.0,399000.0
1144,162734.0,181000.0
1145,509527.0,580000.0
1146,234543.0,54900.0
1147,321809.0,237500.0
1148,165581.0,215000.0
1149,141446.0,209900.0
1150,1956059.0,3895000.0
1151,662195.0,749900.0
1152,947073.0,725000.0
1153,1305140.0,560000.0
1154,231029.0,235000.0
1155,335607.0,262900.0
1156,225255.0,110000.0
1157,730628.0,585000.0
1158,1265063.0,690000.0
1159,97717.0,122321.0
1160,778799.0,869000.0
1161,167092.0,124500.0
1162,553443.0,675000.0
1163,577065.0,430000.0
1164,222089.0,199000.0
1165,171988.0,375000.0
1166,293031.0,244906.0
1167,82601.0,109900.0
1168,2567528.0,1999000.0
1169,779375.0,949990.0
1170,363352.0,375000.0
1171,213774.0,230000.0
1172,318721.0,239900.0
1173,81384.0,85000.0
1174,478627.0,659980.0
1175,124205.0,20000.0
1176,380516.0,275990.0
1177,473103.0,310000.0
1178,152534.0,125000.0
1179,396962.0,384900.0
1180,388901.0,415000.0
1181,219177.0,229000.0
1182,370925.0,279000.0
1183,527034.0,679000.0
1184,308496.0,339000.0
1185,587944.0,716783.0
1186,844560.0,1200000.0
1187,1102922.0,1280000.0
1188,559677.0,819900.0
1189,136485.0,125629.0
1190,281304.0,165000.0
1191,627212.0,450000.0
1192,349327.0,359900.0
1193,107901.0,94000.0
1194,289564.0,290000.0
1195,247716.0,164900.0
1196,1220.0,1000.0
1197,399604.0,460000.0
1198,83422.0,90000.0
1199,441030.0,124000.0
1200,296046.0,275000.0
1201,13109183.0,35000000.0
1202,5662800.0,5950000.0
1203,333680.0,194900.0
1204,407777.0,428900.0
1205,360873.0,365000.0
1206,150690.0,170000.0
1207,392331.0,379000.0
1208,617806.0,595000.0
1209,62334.0,63377.0
1210,491517.0,445000.0
1211,221324.0,220000.0
1212,848938.0,1100000.0
1213,289403.0,288000.0
1214,256324.0,164000.0
1215,56655.0,36995.0
1216,678708.0,550000.0
1217,682142.0,800000.0
1218,216673.0,299000.0
1219,515294.0,49900.0
1220,218485.0,313000.0
1221,1365790.0,1890000.0
1222,301177.0,295000.0
1223,469140.0,585000.0
1224,145232.0,64900.0
1225,244029.0,985500.0
1226,230982.0,239900.0
1227,121249.0,45000.0
1228,139384.0,165000.0
1229,398459.0,339990.0
1230,172998.0,235000.0
1231,192553.0,249000.0
1232,920887.0,585000.0
1233,479598.0,499000.0
1234,536761.0,419000.0
1235,402950.0,462900.0
1236,869215.0,650000.0
1237,57167.0,29900.0
1238,125342.0,129000.0
1239,495104.0,678910.0
1240,389307.0,284470.0
1241,1579046.0,1525000.0
1242,283564.0,210000.0
1243,172049.0,120000.0
1244,1191611.0,990000.0
1245,98100.0,39900.0
1246,55713.0,33991.0
1247,34042.0,19900.0
1248,273827.0,349500.0
1249,99679.0,179000.0
1250,113130.0,119950.0
1251,101116.0,96900.0
1252,382523.0,234000.0
1253,247898.0,219900.0
1254,292596.0,260000.0
1255,265649.0,199900.0
1256,7127.0,8000.0
1257,252901.0,260000.0
1258,574654.0,719900.0
1259,583677.0,465000.0
1260,147668.0,156000.0
1261,278212.0,189900.0
1262,454772.0,619000.0
1263,36016.0,7500.0
1264,1185261.0,899000.0
1265,250001.0,198000.0
1266,1390725.0,1274999.0
1267,164077.0,158500.0
1268,396224.0,399900.0
1269,217277.0,215000.0
1270,975010.0,1850000.0
1271,558571.0,650000.0
1272,325043.0,415000.0
1273,307721.0,340000.0
1274,73166.0,72000.0
1275,214304.0,99900.0
1276,229091.0,164900.0
1277,138748.0,99900.0
1278,309967.0,220000.0
1279,275215.0,300000.0
1280,823090.0,698000.0
1281,285171.0,245000.0
1282,8172.0,4800.0
1283,370114.0,4680000.0
1284,648013.0,507900.0
1285,185979.0,134900.0
1286,181370.0,110000.0
1287,163440.0,164999.0
1288,271908.0,239000.0
1289,258114.0,269900.0
1290,196251.0,186308.0
1291,167524.0,295000.0
1292,597146.0,630990.0
1293,314545.0,289000.0
1294,208128.0,150000.0
1295,877967.0,865000.0
1296,161180.0,145000.0
1297,381815.0,359900.0
1298,1283469.0,1399000.0
1299,199851.0,200638.0
1300,546812.0,650000.0
1301,5609186.0,1795000.0
1302,224575.0,299900.0
1303,224738.0,219000.0
1304,206618.0,170000.0
1305,36726.0,5000.0
1306,481010.0,649000.0
1307,765502.0,1300000.0
1308,205705.0,114900.0
1309,204872.0,117258.0
1310,217692.0,278900.0
1311,239337.0,204900.0
1312,206003.0,174000.0
1313,685773.0,1000000.0
1314,892146.0,579000.0
1315,178209.0,159900.0
1316,1147376.0,1250000.0
1317,64458.0,42900.0
1318,135728.0,129900.0
1319,158988.0,169900.0
1320,97175.0,97900.0
1321,2350148.0,2500000.0
1322,2982296.0,2749000.0
1323,105144.0,78000.0
1324,317586.0,389900.0
1325,571030.0,789000.0
1326,247427.0,335000.0
1327,1890315.0,2900000.0
1328,226616.0,199900.0
1329,148634.0,311982.0
1330,81100.0,29900.0
1331,416790.0,385000.0
1332,327216.0,465000.0
1333,252756.0,269900.0
1334,643472.0,960000.0
1335,291533.0,250000.0
1336,236320.0,249900.0
1337,608292.0,650000.0
1338,136703.0,194900.0
1339,535444.0,499500.0
1340,217703.0,138500.0
1341,285924.0,169900.0
1342,61493.0,140000.0
1343,89818.0,57500.0
1344,147338.0,94900.0
1345,244093.0,400000.0
1346,444133.0,420000.0
1347,168835.0,144900.0
1348,351400.0,295990.0
1349,569482.0,665000.0
1350,248515.0,233773.0
1351,75648.0,20000.0
1352,203444.0,175359.0
1353,512821.0,547000.0
1354,131308.0,127500.0
1355,388090.0,515000.0
1356,738554.0,595000.0
1357,210284.0,219000.0
1358,287403.0,379950.0
1359,130890.0,125000.0
1360,125808.0,60697.0
1361,2143652.0,1795000.0
1362,57004.0,25000.0
1363,463805.0,515000.0
1364,240090.0,279000.0
1365,105613.0,172000.0
1366,99098.0,149900.0
1367,4956719.0,5499900.0
1368,608116.0,389900.0
1369,156686.0,93000.0
1370,142689.0,139500.0
1371,1000438.0,935000.0
1372,431363.0,329000.0
1373,319811.0,343500.0
1374,362049.0,354999.0
1375,259159.0,139990.0
1376,176048.0,60000.0
1377,221877.0,171000.0
1378,511378.0,360000.0
1379,225128.0,215000.0
1380,598769.0,595000.0
1381,511827.0,479000.0
1382,421358.0,299900.0
1383,258090.0,225000.0
1384,171220.0,145000.0
1385,365134.0,454900.0
1386,308180.0,326000.0
1387,1428809.0,6100000.0
1388,128302.0,173000.0
1389,490763.0,570000.0
1390,152515.0,110000.0
1391,969568.0,739999.0
1392,384639.0,469900.0
1393,963561.0,1770000.0
1394,309763.0,313406.0
1395,241078.0,263490.0
1396,198783.0,143500.0
1397,352145.0,329000.0
1398,660980.0,679999.0
1399,99917.0,115000.0
1400,311714.0,371000.0
1401,327480.0,424900.0
1402,605683.0,700000.0
1403,242810.0,2250000.0
1404,421098.0,729000.0
1405,407028.0,500000.0
1406,505968.0,425000.0
1407,391509.0,475000.0
1408,148649.0,320000.0
1409,148626.0,169999.0
1410,69622.0,299900.0
1411,74943.0,68724.0
1412,689722.0,1295000.0
1413,228976.0,290000.0
1414,327953.0,374500.0
1415,509089.0,448000.0
1416,1665765.0,1799000.0
1417,362747.0,474900.0
1418,1454003.0,1575000.0
1419,909.0,1000.0
1420,43489.0,19200.0
1421,459677.0,525000.0
1422,3075696.0,2650900.0
1423,751638.0,455000.0
1424,388071.0,311549.0
1425,788479.0,829800.0
1426,39956.0,20000.0
1427,1382609.0,1099000.0
1428,1048621.0,1100000.0
1429,12672686.0,24000000.0
1430,243971.0,344323.0
1431,438874.0,449000.0
1432,103824.0,125000.0
1433,509306.0,406277.0
1434,432143.0,500000.0
1435,184823.0,255000.0
1436,221897.0,182000.0
1437,300448.0,409999.0
1438,1294778.0,1440000.0
1439,557696.0,575000.0
1440,186623.0,115000.0
1441,207136.0,123000.0
1442,119416.0,245000.0
1443,70473.0,42000.0
1444,464408.0,350000.0
1445,190752.0,220950.0
1446,557633.0,588000.0
1447,1795142.0,1545000.0
1448,117704.0,155000.0
1449,364555.0,398000.0
1450,343093.0,275000.0
1451,254025.0,199995.0
1452,1331236.0,1450000.0
1453,7881105.0,6995000.0
1454,151307.0,189900.0
1455,382740.0,279000.0
1456,469278.0,439900.0
1457,233300.0,195000.0
1458,232384.0,200000.0
1459,1270042.0,1349999.0
1460,272453.0,218000.0
1461,489257.0,350000.0
1462,184959.0,35000.0
1463,749533.0,829900.0
1464,193563.0,180000.0
1465,1492782.0,999500.0
1466,359198.0,265000.0
1467,85703.0,300000.0
1468,254512.0,275000.0
1469,148401.0,350000.0
1470,177736.0,206000.0
1471,268062.0,599000.0
1472,126985.0,124270.0
1473,660638.0,740000.0
1474,568394.0,674900.0
1475,285368.0,311950.0
1476,730250.0,1272000.0
1477,516161.0,374900.0
1478,25413.0,25000.0
1479,920494.0,3999900.0
1480,1179246.0,799000.0
1481,3990470.0,4250000.0
1482,131209.0,133510.0
1483,101048.0,139900.0
1484,240844.0,395000.0
1485,94648.0,34900.0
1486,278472.0,559000.0
1487,195961.0,134900.0
1488,230679.0,325000.0
1489,508438.0,469000.0
1490,236867.0,219900.0
1491,1204902.0,1475000.0
1492,2209400.0,1999999.0
1493,169257.0,155000.0
1494,124738.0,143000.0
1495,545957.0,749000.0
1496,304537.0,270000.0
1497,403276.0,749900.0
1498,461915.0,385000.0
1499,156094.0,210000.0
1500,150159.0,80000.0
1501,172744.0,145000.0
1502,336087.0,292000.0
1503,908335.0,579000.0
1504,85812.0,37000.0
1505,698260.0,699900.0
1506,347522.0,258500.0
1507,1240.0,1000.0
1508,113695.0,125000.0
1509,344566.0,329900.0
1510,211327.0,312900.0
1511,56488.0,80431.0
1512,136389.0,118000.0
1513,682965.0,1100000.0
1514,295554.0,425000.0
1515,201096.0,274900.0
1516,158774.0,103807.0
1517,776519.0,594990.0
1518,700806.0,995000.0
1519,89905.0,125000.0
1520,371954.0,375000.0
1521,909174.0,1499500.0
1522,121301.0,84900.0
1523,178138.0,140000.0
1524,529582.0,699900.0
1525,928535.0,779900.0
1526,141559.0,134900.0
1527,362343.0,353000.0
1528,453282.0,429984.0
1529,275143.0,420670.0
1530,28975.0,10000.0
1531,1004814.0,575000.0
1532,528870.0,419900.0
1533,521898.0,549900.0
1534,552389.0,449500.0
1535,862694.0,1099999.0
1536,1398252.0,1674000.0
1537,183230.0,259900.0
1538,301288.0,259900.0
1539,333349.0,267500.0
1540,499308.0,365000.0
1541,368504.0,429900.0
1542,193364.0,300000.0
1543,300273.0,310000.0
1544,460491.0,574900.0
1545,276736.0,375000.0
1546,488772.0,599900.0
1547,219901.0,214990.0
1548,908703.0,1088000.0
1549,45905.0,150000.0
1550,55204.0,104900.0
1551,587563.0,545990.0
1552,355061.0,249999.0
1553,132581.0,95000.0
1554,309757.0,299000.0
1555,250704.0,193000.0
1556,300277.0,255000.0
1557,8903361.0,11160000.0
1558,210197.0,159900.0
1559,711134.0,1224900.0
1560,39304.0,30000.0
1561,352025.0,399900.0
1562,1392083.0,7600000.0
1563,374005.0,385000.0
1564,319173.0,299900.0
1565,117822.0,1300000.0
1566,1576582.0,1975000.0
1567,331041.0,339900.0
1568,282194.0,362072.0
1569,173975.0,99900.0
1570,487359.0,429000.0
1571,145252.0,104900.0
1572,563630.0,489550.0
1573,39157.0,29000.0
1574,139959.0,119000.0
1575,722996.0,859000.0
1576,261049.0,310000.0
1577,172657.0,95000.0
1578,26171.0,25000.0
1579,569412.0,549999.0
1580,2751459.0,4600000.0
1581,210968.0,30000.0
1582,372348.0,380000.0
1583,34540.0,89900.0
1584,60487.0,24900.0
1585,60824.0,289900.0
1586,228721.0,289900.0
1587,348542.0,379000.0
1588,121553.0,19900.0
1589,330860.0,317615.0
1590,80002.0,78000.0
1591,608479.0,620000.0
1592,5812820.0,4447000.0
1593,183786.0,204900.0
1594,239574.0,253990.0
1595,460959.0,419900.0
1596,299385.0,220000.0
1597,292727.0,40000.0
1598,442164.0,422000.0
1599,151271.0,135000.0
1600,160006.0,137036.0
1601,124397.0,155000.0
1602,270940.0,257900.0
1603,699724.0,680000.0
1604,1711601.0,3129500.0
1605,318281.0,419000.0
1606,450443.0,415000.0
1607,290319.0,364000.0
1608,815011.0,589000.0
1609,449692.0,440000.0
1610,218774.0,189000.0
1611,582208.0,789000.0
1612,470871.0,505000.0
1613,179681.0,94900.0
1614,119230.0,95000.0
1615,244400.0,289990.0
1616,996121.0,698950.0
1617,1398148.0,999000.0
1618,1327706.0,1289000.0
1619,151307.0,154000.0
1620,759953.0,1195000.0
1621,412168.0,302900.0
1622,189572.0,289800.0
1623,222607.0,255507.0
1624,441216.0,539900.0
1625,505297.0,439000.0
1626,2101033.0,3650000.0
1627,282097.0,259900.0
1628,462028.0,485000.0
1629,587497.0,1025000.0
1630,27002.0,121000.0
1631,335005.0,318900.0
1632,345900.0,435000.0
1633,357800.0,409000.0
1634,830668.0,959990.0
1635,359007.0,549000.0
1636,711427.0,660000.0
1637,2347669.0,589000.0
1638,153889.0,142000.0
1639,151536.0,179000.0
1640,1594316.0,2100000.0
1641,2019225.0,2975000.0
1642,575327.0,575000.0
1643,412630.0,530839.0
1644,403656.0,310000.0
1645,261972.0,257455.0
1646,303530.0,362000.0
1647,180372.0,274900.0
1648,93119.0,95000.0
1649,965578.0,1050000.0
1650,707460.0,1122200.0
1651,225879.0,169900.0
1652,2573071.0,3299000.0
1653,139899.0,164900.0
1654,112742.0,110000.0
1655,131052.0,139000.0
1656,1163890.0,1338000.0
1657,482858.0,613181.0
1658,38833.0,125000.0
1659,50193.0,1589000.0
1660,78621.0,202000.0
1661,954933.0,649000.0
1662,1863716.0,3299000.0
1663,942860.0,850000.0
1664,222129.0,279990.0
1665,349826.0,439000.0
1666,590768.0,430000.0
1667,785509.0,638000.0
1668,307674.0,179900.0
1669,317978.0,265000.0
1670,533845.0,499960.0
1671,342939.0,634000.0
1672,33211.0,6900.0
1673,241172.0,205000.0
1674,83976.0,40000.0
1675,164681.0,99900.0
1676,333365.0,549000.0
1677,407755.0,321000.0
1678,633009.0,823900.0
1679,281553.0,385000.0
1680,143530.0,147900.0
1681,76105.0,65000.0
1682,1117437.0,699900.0
1683,293953.0,162500.0
1684,182659.0,119000.0
1685,179812.0,108500.0
1686,141479.0,139700.0
1687,333635.0,245000.0
1688,343972.0,299900.0
1689,122704.0,103799.0
1690,255622.0,675000.0
1691,496088.0,465000.0
1692,53636.0,25000.0
1693,523299.0,432000.0
1694,116155.0,129900.0
1695,205905.0,239900.0
1696,469090.0,645000.0
1697,361453.0,389400.0
1698,190992.0,165000.0
1699,353897.0,435000.0
1700,63060.0,124900.0
1701,699927.0,550000.0
1702,298154.0,299000.0
1703,401603.0,599999.0
1704,146561.0,137500.0
1705,149703.0,175000.0
1706,235610.0,249040.0
1707,270218.0,240000.0
1708,297765.0,340000.0
1709,884285.0,569000.0
1710,362653.0,300000.0
1711,290262.0,214000.0
1712,333920.0,499000.0
1713,40322.0,80000.0
1714,654972.0,724900.0
1715,685250.0,799000.0
1716,637323.0,715000.0
1717,476527.0,489000.0
1718,136939.0,114000.0
1719,477441.0,645000.0
1720,433426.0,359899.0
1721,250430.0,499900.0
1722,156063.0,240000.0
1723,314812.0,197964.0
1724,243917.0,199900.0
1725,197365.0,184900.0
1726,633945.0,655000.0
1727,492046.0,339900.0
1728,334629.0,255999.0
1729,189819.0,198100.0
1730,158829.0,139000.0
1731,92578.0,1049000.0
1732,230522.0,189900.0
1733,149838.0,265000.0
1734,1151270.0,1699900.0
1735,2211640.0,4250000.0
1736,24951.0,17500.0
1737,345240.0,219900.0
1738,122853.0,105000.0
1739,976101.0,1650000.0
1740,781995.0,765000.0
1741,549458.0,475000.0
1742,425528.0,224900.0
1743,299501.0,235000.0
1744,275371.0,258565.0
1745,271099.0,260000.0
1746,358622.0,301990.0
1747,2536654.0,1898000.0
1748,146196.0,84900.0
1749,521132.0,879000.0
1750,675513.0,585000.0
1751,198840.0,145000.0
1752,79653.0,79280.0
1753,161858.0,189000.0
1754,641063.0,947500.0
1755,189299.0,119000.0
1756,1030955.0,1870000.0
1757,163894.0,139900.0
1758,483287.0,349900.0
1759,208436.0,218990.0
1760,669785.0,924900.0
1761,42512.0,19900.0
1762,183194.0,119000.0
1763,652750.0,90000.0
1764,87806.0,50000.0
1765,68992.0,99000.0
1766,67045.0,50000.0
1767,534683.0,399000.0
1768,113421.0,75000.0
1769,42261.0,29000.0
1770,26653.0,49500.0
1771,511074.0,539000.0
1772,510029.0,475000.0
1773,220601.0,295000.0
1774,232994.0,257999.0
1775,196521.0,359900.0
1776,579355.0,592500.0
1777,137396.0,123200.0
1778,150340.0,215000.0
1779,142401.0,79900.0
1780,232176.0,164900.0
1781,389419.0,324900.0
1782,209467.0,186000.0
1783,229246.0,229999.0
1784,431719.0,327900.0
1785,45754.0,32500.0
1786,101510.0,129900.0
1787,364939.0,245000.0
1788,531190.0,450000.0
1789,714021.0,650000.0
1790,336088.0,290000.0
1791,384746.0,335990.0
1792,177224.0,550000.0
1793,248012.0,125000.0
1794,297687.0,277900.0
1795,390652.0,425000.0
1796,378145.0,315000.0
1797,726767.0,1095000.0
1798,130014.0,154800.0
1799,476737.0,447999.0
1800,451540.0,285000.0
1801,1420811.0,1250000.0
1802,337704.0,372946.0
1803,146476.0,139900.0
1804,363408.0,450000.0
1805,183462.0,174999.0
1806,2510300.0,2089000.0
1807,175656.0,185999.0
1808,183244.0,141800.0
1809,1285236.0,899000.0
1810,262189.0,398890.0
1811,73284.0,144900.0
1812,267979.0,325000.0
1813,235797.0,228900.0
1814,89151.0,179000.0
1815,925780.0,1299998.0
1816,418043.0,2200000.0
1817,102112.0,95000.0
1818,599094.0,534900.0
1819,437051.0,399000.0
1820,2662857.0,2850000.0
1821,205365.0,268500.0
1822,302606.0,234000.0
1823,258951.0,279000.0
1824,140807.0,229000.0
1825,367626.0,216500.0
1826,386897.0,305000.0
1827,560634.0,329000.0
1828,141611.0,149900.0
1829,1159625.0,1295000.0
1830,248553.0,229000.0
1831,1071604.0,1498000.0
1832,152182.0,129201.0
1833,265701.0,269000.0
1834,410309.0,425000.0
1835,63296.0,45000.0
1836,285014.0,485000.0
1837,27307.0,27900.0
1838,625890.0,709900.0
1839,67796.0,79000.0
1840,866811.0,898500.0
1841,378104.0,369900.0
1842,313265.0,399900.0
1843,762830.0,845000.0
1844,165296.0,84000.0
1845,268266.0,229900.0
1846,40072.0,29902.0
1847,150072.0,63550.0
1848,8326.0,9000.0
1849,199306.0,230000.0
1850,208181.0,172000.0
1851,388017.0,725000.0
1852,285035.0,269000.0
1853,393700.0,300000.0
1854,93477.0,127000.0
1855,197139.0,199000.0
1856,342897.0,300000.0
1857,409700.0,319900.0
1858,337668.0,243500.0
1859,599124.0,649500.0
1860,341212.0,367500.0
1861,215037.0,175000.0
1862,228694.0,256990.0
1863,120087.0,325000.0
1864,256446.0,750000.0
1865,191440.0,241900.0
1866,668856.0,899900.0
1867,1215906.0,1220000.0
1868,345711.0,599000.0
1869,297751.0,415000.0
1870,284242.0,209000.0
1871,313854.0,413122.0
1872,203680.0,249900.0
1873,486020.0,359998.0
1874,162974.0,599900.0
1875,210082.0,210999.0
1876,15350.0,21900.0
1877,345954.0,321000.0
1878,433165.0,451507.0
1879,71271.0,43000.0
1880,270147.0,197500.0
1881,136395.0,149900.0
1882,615489.0,725000.0
1883,315749.0,424900.0
1884,2578272.0,2800000.0
1885,323403.0,402880.0
1886,272702.0,225000.0
1887,403834.0,430000.0
1888,749146.0,1300000.0
1889,233950.0,229900.0
1890,247445.0,223165.0
1891,722600.0,849000.0
1892,306217.0,215000.0
1893,423786.0,545000.0
1894,749979.0,1385000.0
1895,146807.0,196149.0
1896,240492.0,210090.0
1897,423505.0,939000.0
1898,219090.0,204724.0
1899,41855.0,65000.0
1900,846006.0,1049000.0
1901,679142.0,749000.0
1902,341574.0,315000.0
1903,249572.0,219000.0
1904,372728.0,558600.0
1905,339060.0,338500.0
1906,654417.0,449999.0
1907,674391.0,779000.0
1908,297063.0,186500.0
1909,797173.0,969000.0
1910,169486.0,187500.0
1911,295458.0,290000.0
1912,357668.0,305000.0
1913,159578.0,134900.0
1914,422447.0,320000.0
1915,839911.0,759000.0
1916,175214.0,314700.0
1917,245947.0,329900.0
1918,286331.0,459900.0
1919,412500.0,590000.0
1920,527618.0,335000.0
1921,376921.0,339000.0
1922,337616.0,330000.0
1923,701395.0,799000.0
1924,230798.0,242400.0
1925,386941.0,525000.0
1926,528791.0,538000.0
1927,334193.0,499900.0
1928,263259.0,274500.0
1929,1482.0,1000.0
1930,392573.0,371120.0
1931,448449.0,349000.0
1932,399625.0,364900.0
1933,423182.0,470000.0
1934,390724.0,369900.0
1935,337693.0,358000.0
1936,198378.0,320000.0
1937,152240.0,225000.0
1938,179567.0,239900.0
1939,189377.0,203166.0
1940,424539.0,347990.0
1941,235945.0,239900.0
1942,443918.0,414995.0
1943,547034.0,835000.0
1944,346349.0,274999.0
1945,515520.0,364999.0
1946,243598.0,209900.0
1947,155081.0,159950.0
1948,651713.0,500000.0
1949,233664.0,260985.0
1950,537608.0,1250000.0
1951,81714.0,71000.0
1952,294503.0,254500.0
1953,182859.0,176900.0
1954,344009.0,293000.0
1955,211162.0,149500.0
1956,1185.0,1000.0
1957,150457.0,159000.0
1958,192302.0,198500.0
1959,180829.0,249900.0
1960,168350.0,129000.0
1961,98494.0,89900.0
1962,367258.0,355000.0
1963,186255.0,129999.0
1964,54679.0,52000.0
1965,253087.0,359995.0
1966,1901940.0,2150000.0
1967,236407.0,595000.0
1968,2217728.0,1575000.0
1969,428333.0,415500.0
1970,306878.0,239000.0
1971,341070.0,307850.0
1972,282642.0,279900.0
1973,146941.0,145300.0
1974,1295548.0,7600000.0
1975,170025.0,250000.0
1976,188647.0,135000.0
1977,474690.0,365000.0
1978,393358.0,329000.0
1979,117924.0,99500.0
1980,303047.0,373800.0
1981,161977.0,161950.0
1982,1173668.0,1165000.0
1983,205441.0,249900.0
1984,282980.0,349000.0
1985,371991.0,585000.0
1986,376444.0,320000.0
1987,1035174.0,1350000.0
1988,235705.0,232990.0
1989,362405.0,334000.0
1990,264781.0,215000.0
1991,139847.0,169999.0
1992,304937.0,264500.0
1993,227130.0,244900.0
1994,253221.0,284900.0
1995,121008.0,125000.0
1996,54355.0,25000.0
1997,720443.0,525000.0
1998,197063.0,184900.0
1999,103276.0,76800.0
2000,426444.0,399000.0
2001,475270.0,384900.0
2002,2235874.0,2949000.0
2003,291290.0,270000.0
2004,146675.0,57900.0
2005,147528.0,169900.0
2006,20723.0,59000.0
2007,389288.0,299990.0
